Description	pcrtB22h_vs_GFP22h_filtered	pcrtB25h_vs_GFP25h_filtered	pcrtBAA_vs_GFPAA_filtered	pcrtBBB_vs_GFPBB_filtered	pcrtBYY_vs_GFPYY_filtered	pcrtB28h_vs_GFP28h_filtered	pcrtB34h_vs_GFP34h_filtered	pcrtB37h_vs_GFP37h_filtered	pcrtBZZ_vs_GFPZZ_filtered	pcrtBCC_vs_GFPCC_filtered	pcrtB40h_vs_GFP40h_filtered	pcrtBDD_vs_GFPDD_filtered	pcrtB46h_vs_GFP46h_filtered	pcrtB56h_vs_GFP56h_filtered	pcrtBEE_vs_GFPEE_filtered	pcrtB96h_vs_GFP96h_filtered
Niben261Chr09g1299003.1	Matrin-type domain-containing protein"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
Niben261Chr09g1307004.1	Cytochrome b6-f complex subunit 7"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
Niben261Chr09g1329002.1	transcription factor bHLH63-like"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.720676614650189	NA	NA	NA	NA	NA
Niben261Chr09g1331004.1	Protein RER1"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
Niben261Chr09g1339008.1	DNA-directed RNA polymerase subunit beta"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1.60183244976714
Niben261Chr09g1343007.1	B-box zinc finger protein 19"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.865463296615233	NA	-0.687364729860511	NA	NA	NA
Niben261Chr09g1343008.1	Fructose-bisphosphate aldolase"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	-0.699358972881692	NA	NA
Niben261Chr09g1347007.1	Ribosome-binding factor A"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.793094009312375
Niben261Chr09g1349002.1	Auxin-induced protein 15A"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1.31516612136076
Niben261Chr09g1349007.1	Auxin-induced protein 15a"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
Niben261Chr09g1349024.1	SAUR-like auxin-responsive protein family"	NA	1.37399474282471	NA	NA	1.18409284580836	1.24771998593115	NA	NA	NA	NA	NA	NA	NA	-0.97783378387662	-0.876571561627092	NA
Niben261Chr09g1349026.1	Auxin responsive SAUR protein"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1.35681977964864
Niben261Chr09g1350021.1	Pentatricopeptide repeat-containing protein mrl1. chloroplastic"	0.626679557824362	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.737971918094034
Niben261Chr09g1354023.1	triosephosphate isomerase. chloroplastic-like"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
Niben261Chr09g1369018.1	Malate dehydrogenase"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
Niben261Chr09g1370003.1	Inorganic diphosphatase"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.684054145439544
Niben261Chr09g1370014.1	L-galactose dehydrogenase-like"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
Niben261Chr10g0000004.1	protein LOW PSII ACCUMULATION 1. chloroplastic"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.649093383074774
Niben261Chr10g0016004.1	U1 small nuclear ribonucleoprotein a"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
Niben261Chr10g0017009.1	60S ribosomal protein L22"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
Niben261Chr10g0020003.1	N-alpha-acetyltransferase MAK3-like"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
Niben261Chr10g0042017.1	30S ribosomal protein S1-like"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
Niben261Chr10g0049001.1	Ras family"	NA	NA	NA	NA	NA	NA	-0.630243795012428	NA	NA	NA	NA	NA	NA	NA	NA	NA
Niben261Chr10g0067001.1	cullin-1-like"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
Niben261Chr10g0070014.1	Nad(P)h-quinone oxidoreductase subunit t. chloroplastic"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.597609976782839	0.748778066645702	NA	NA	NA
Niben261Chr10g0074010.1	Classical arabinogalactan protein 26"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
Niben261Chr10g0082001.1	Gibberellin receptor gid1b"	-1.78760616378452	-1.2071932565515	NA	NA	-0.9016025429632	-0.840611054553784	-0.711604020220839	NA	-0.609467734003148	NA	-1.39138380744163	-0.946702444548441	-0.83926650015234	-0.780830458100174	-0.835484960407258	-0.615060938594664
Niben261Chr10g0103004.1	BED-type domain-containing protein"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
Niben261Chr10g0105018.1	chloroplast stem-loop binding protein of 41 kDa a. chloroplastic"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.861191791356896
Niben261Chr10g0106006.1	Unknown protein"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
Niben261Chr10g0107005.1	Ribosome-recycling factor. chloroplastic"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.602307642022996	0.70250654207336	0.692311886789217	1.29339705386399
Niben261Chr10g0145004.1	Photosynthetic ndh subunit of subcomplex b 5. chloroplastic"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.774442407913725	NA	NA	0.69182830625147
Niben261Chr10g0170001.1	RING-CH-type domain-containing protein"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1.12908554603724	1.16322359308592	1.165972786067	NA
Niben261Chr10g0172001.1	Calcium-dependent phosphotriesterase superfamily protein"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	-0.801001342656085	NA	NA	NA	NA	NA
Niben261Chr10g0184010.1	Polyketide_cyc domain-containing protein"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.864969093739759
Niben261Chr10g0186013.1	Squamosa promoter-binding-like protein 1"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
Niben261Chr10g0220004.1	S-adenosylmethionine-dependent methyltransferase"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1.32240935285245
Niben261Chr10g0228011.1	PSI-G"	NA	NA	NA	NA	0.66276042608026	0.694049412559924	NA	NA	NA	NA	0.813040227053787	1.34412187714908	1.35872572791763	NA	NA	NA
Niben261Chr10g0231018.1	Peptidylprolyl isomerase"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1.29286703094489
Niben261Chr10g0240007.1	30S ribosomal protein S10. chloroplastic-like"	NA	0.665249087727873	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1.02048577857327
Niben261Chr10g0253002.1	reactive Intermediate Deaminase A. chloroplastic-like"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
Niben261Chr10g0262024.1	photosynthetic NDH subunit of lumenal location 3. chloroplastic-like"	NA	0.809195505426512	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1.39867549830475
Niben261Chr10g0267004.1	Cysteine synthase"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	-0.90757478956366	NA	NA
Niben261Chr10g0271016.1	cytochrome b6"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
Niben261Chr10g0289015.1	Protein curvature thylakoid 1a. chloroplastic"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.819671666889816	1.05419175735324	1.17852458232754	NA	NA	NA
Niben261Chr10g0313005.1	Acid phosphatase/vanadium-dependenthaloperoxidase-related protein"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
Niben261Chr10g0325001.1	Nucleosomal histone kinase"	NA	0.610413151186296	NA	NA	NA	0.587204959463584	NA	NA	NA	NA	NA	NA	0.850289739158614	NA	NA	0.719589119821288
Niben261Chr10g0344010.1	Thioredoxin-like protein CITRX2. chloroplastic"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	2.14588730706616
Niben261Chr10g0348006.1	Exonuclease domain-containing protein"	NA	NA	NA	NA	NA	0.619028665771877	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
Niben261Chr10g0356013.1	Prolyl-tRNA synthetase"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.623091456063249
Niben261Chr10g0356014.1	DNA topoisomerase (ATP-hydrolyzing)"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.914829383832738
Niben261Chr10g0369006.1	Auxin-responsive protein"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
Niben261Chr10g0376014.1	Ribose-5-phosphate isomerase"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.780751544260049	NA	0.591919851304358	NA
Niben261Chr10g0382010.1	Zeta-carotene desaturase"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.703039110956525
Niben261Chr10g0384015.1	rubredoxin-like"	0.604537769645274	0.856780078012427	NA	NA	NA	NA	NA	NA	NA	NA	0.600515394244403	NA	0.83724358665586	NA	NA	1.19723760029291
Niben261Chr10g0387003.1	Kinesin-5"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
Niben261Chr10g0388012.1	WD repeat-containing protein 48-like"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
Niben261Chr10g0399003.1	Tryptophan synthase"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
Niben261Chr10g0402002.1	Upf0603 protein. chloroplastic"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.840757026970529	NA	NA	0.822696523904456
Niben261Chr10g0416001.1	DUF1995 domain-containing protein"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
Niben261Chr10g0427006.1	O-fucosyltransferase family protein"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1.28938900239679
Niben261Chr10g0444002.1	glycerate dehydrogenase"	NA	NA	NA	NA	NA	NA	0.806327217123083	NA	NA	NA	NA	NA	NA	NA	NA	NA
Niben261Chr10g0450009.1	L-ascorbate peroxidase"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.672314196793995
Niben261Chr10g0462019.1	triosephosphate isomerase. chloroplastic-like"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.690357237368677
Niben261Chr10g0465001.1	Pentatricopeptide repeat-containing protein mrl1. chloroplastic"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.681849535641355
Niben261Chr10g0465015.1	auxin-induced protein 15A-like"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
Niben261Chr10g0465018.1	auxin-induced protein 15A-like"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
Niben261Chr10g0473012.1	Polynucleotidyl transferase"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1.20654696837607
Niben261Chr10g0479016.1	Fructose-bisphosphate aldolase"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	-1.20453747915494	NA	NA
Niben261Chr10g0504008.1	zinc finger CCCH domain-containing protein 3-like"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
Niben261Chr10g0504013.1	Non-specific serine/threonine protein kinase"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
Niben261Chr10g0505014.1	RNA polymerase II subunit B1 CTD phosphatase RPAP2 homolog"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	-0.666345889575274	-0.831862125155712	NA	NA	NA
Niben261Chr10g0508024.1	Protein kinase domain-containing protein"	NA	NA	NA	NA	NA	0.825080830772758	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
Niben261Chr10g0556027.1	Acetolactate synthase"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
Niben261Chr10g0556029.1	ras-related protein RABA2a"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
Niben261Chr10g0585005.1	Ankyrin repeat domain-containing protein 2"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
Niben261Chr10g0596024.1	Actin"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
Niben261Chr10g0611003.1	Serine/arginine rich splicing factor"	NA	-0.596868103641496	NA	-0.752430764555247	-0.644857749591026	-0.752037362946465	-0.694175531177344	NA	NA	NA	-0.713448444058883	-0.680339676091641	-0.602026414222474	NA	NA	NA
Niben261Chr10g0612003.1	protein DA1-like isoform X1"	NA	NA	NA	-0.873014647356155	-0.65759082754793	-0.886275282415747	NA	NA	NA	NA	NA	NA	0.695113644682023	NA	NA	NA
Niben261Chr10g0617006.1	Phospho-2-dehydro-3-deoxyheptonate aldolase"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
Niben261Chr10g0622013.1	Unknown protein"	1.34148636441321	NA	NA	NA	2.03352303444612	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
Niben261Chr10g0623006.1	2-carboxy-1.4-naphthoquinone phytyltransferase. chloroplastic"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.608418618195434
Niben261Chr10g0627003.1	Root phototropism protein 3"	0.63234666826122	0.755493612705413	NA	NA	NA	NA	1.01536375538584	NA	NA	NA	NA	NA	NA	-1.02908219141003	NA	NA
Niben261Chr10g0641004.1	CCT-alpha"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
Niben261Chr10g0643003.1	Chr3:22361751-22362467 REVERSE LENGTH=129"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	-0.812079260084692	NA	NA
Niben261Chr10g0658013.1	TF-B3 domain-containing protein"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.585430072354242	NA	NA	NA
Niben261Chr10g0670001.1	Unknown protein"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
Niben261Chr10g0682003.1	Ferredoxin--nitrite reductase. chloroplastic"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
Niben261Chr10g0686004.1	LAG1 longevity assurance homolog 2-like"	NA	NA	NA	-1.41847115550469	-0.969286818047293	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
Niben261Chr10g0712004.1	ATP:AMP phosphotransferase"	NA	NA	NA	0.736098974068425	NA	0.89218209026067	0.599455352270757	NA	NA	NA	NA	NA	NA	NA	NA	NA
Niben261Chr10g0714004.1	Protein tic 40. chloroplastic"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.755880451449997
Niben261Chr10g0724001.1	dNK domain-containing protein"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.608020472406032	NA	NA	1.4541327361751
Niben261Chr10g0769004.1	serine/threonine-protein kinase Nek6-like"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
Niben261Chr10g0784013.1	Otu domain-containing protein"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
Niben261Chr10g0808003.1	50S ribosomal protein L13"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.853810200081637
Niben261Chr10g0867009.1	Hydroxymethylbilane synthase"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.860478264233301
Niben261Chr10g0871012.1	Sulfurtransferase"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
Niben261Chr10g0891002.1	brefeldin A-inhibited guanine nucleotide-exchange protein 5-like"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
Niben261Chr10g0891003.1	Brefeldin a-inhibited guanine nucleotide-exchange protein 5"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	-0.752819583375213
Niben261Chr10g0895013.1	DNA replication complex GINS protein SLD5"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
Niben261Chr10g0898001.1	2-phytyl-1.4-beta-naphthoquinone methyltransferase. chloroplastic"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1.07011257324404
Niben261Chr10g0931006.1	Vhs domain-containing protein"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
Niben261Chr10g0937010.1	T-complex protein 1 subunit gamma"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
Niben261Chr10g0968017.1	Ferrous iron transport protein B"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1.39471566196427
Niben261Chr10g0971018.1	Nascent polypeptide-associated complex subunit alpha-like protein"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.644133904500214
Niben261Chr10g0986011.1	RNA polymerase sigma factor sigA-like"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	-0.976778304215874	NA	NA
Niben261Chr10g1002010.1	50s ribosomal protein l29. chloroplastic"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.616624924988606	0.853745165552128	1.07400787493046	0.755630142080735	0.828639236517611	1.43046129631214
Niben261Chr10g1034006.1	Elongation factor Tu"	NA	0.684661040105239	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.663493318116882
Niben261Chr10g1096044.1	pleckstrin homology domain-containing protein 1"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
Niben261Chr10g1172001.1	Protein toc75-3. chloroplastic"	NA	NA	NA	NA	NA	-0.633284973873604	NA	NA	NA	NA	NA	NA	NA	NA	NA	1.23777217598562
Niben261Chr10g1199005.1	Aquaporin TIP1-1"	0.638895707421607	1.43196861527029	0.84538814428949	1.97918569214702	1.832744231109	2.02737962531573	2.56128070386116	1.97304005736281	1.74064754346474	1.46088998789163	1.24732809712349	1.12244436558841	1.11998245095119	NA	NA	NA
Niben261Chr10g1246003.1	diaminopimelate decarboxylase 2. chloroplastic-like"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
Niben261Chr10g1246004.1	diaminopimelate decarboxylase 2. chloroplastic-like"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
Niben261Chr10g1253002.1	auxin-induced protein 15A-like"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
Niben261Chr10g1254006.1	Auxin-induced protein 15a"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1.75166382623396
Niben261Chr10g1268009.1	Amidophosphoribosyltransferase"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.747147677201901
Niben261Chr10g1270009.1	Ribosome-binding factor A"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
Niben261Chr10g1313002.1	Epoxide hydrolase"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
Niben261Chr10g1356006.1	Acyl-coa-binding domain-containing protein 4"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
Niben261Chr10g1378009.1	Glutamyl-tRNA synthetase"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.719489535474247
Niben261Chr11g0007018.1	Methyltransf_11 domain-containing protein"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1.12841291916064
Niben261Chr11g0018018.1	CRM-domain containing factor CFM3. chloroplastic/mitochondrial"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
Niben261Chr11g0038011.1	fasciclin-like arabinogalactan protein 9"	0.932352225649878	1.27810135361016	NA	NA	NA	NA	1.2682238854218	NA	NA	NA	NA	NA	NA	-1.12623429948426	NA	-0.679363533913698
Niben261Chr11g0039005.1	optic atrophy 3 protein homolog"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
Niben261Chr11g0062001.1	Ketol-acid reductoisomerase"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
Niben261Chr11g0070012.1	E3 ubiquitin-protein ligase RING1"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
Niben261Chr11g0158017.1	50S ribosomal protein L23. chloroplastic"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
Niben261Chr11g0308009.1	protein THYLAKOID FORMATION1. chloroplastic"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.63380291541422
Niben261Chr11g0315004.1	Wound induced protein"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
Niben261Chr11g0330001.1	protein NRT1/ PTR FAMILY 6.4-like"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	-0.805148172447864	-0.788762537660931	NA
Niben261Chr11g0335004.1	Envelope glycoprotein like"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.695516472351323	NA	NA	NA	NA	-0.62184743886215
Niben261Chr11g0382006.1	Transcription factor EMB1444"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.995829602844205	0.706552185804589	NA	NA	NA	-0.599358858152262
Niben261Chr11g0447004.1	protein TIC 22. chloroplastic-like"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
Niben261Chr11g0517002.1	30s ribosomal protein s9. chloroplastic"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.607541674260786	NA	NA	1.25889350947985
Niben261Chr11g0523005.1	Protein da1"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
Niben261Chr11g0550024.1	30S ribosomal protein S3. chloroplastic"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
Niben261Chr11g0550048.1	ATP synthase subunit alpha. chloroplastic"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
Niben261Chr11g0559003.1	Abelson tyrosine-protein kinase"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
Niben261Chr11g0570006.1	maf-like protein DDB_G0281937 isoform X1"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	-0.612900371448938
Niben261Chr11g0581001.1	50S ribosomal protein L31"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.858667489438343	NA	0.641276613942186	0.959270981437989
Niben261Chr11g0642003.1	protein SPA. chloroplastic-like"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.860872815304629	NA	NA	0.986980847892711
Niben261Chr11g0653001.1	Chaperone protein DnaJ"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
Niben261Chr11g0697009.1	Chr1:23583675-23585599 REVERSE LENGTH=340"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.764952233020966
Niben261Chr11g0707004.1	RING-type E3 ubiquitin transferase"	NA	-0.64983862193148	NA	-0.646308463945601	-0.634379801601411	-0.623211971319823	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
Niben261Chr11g0710012.1	Glyceraldehyde-3-phosphate dehydrogenase"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.683165623750506	0.777591156173672	NA	NA	NA
Niben261Chr11g0711007.1	Outer envelope pore protein 21b. chloroplastic"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.962401298657098
Niben261Chr11g0719006.1	Cinnamoyl-CoA reductase"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
Niben261Chr11g0726002.1	Pyrophosphate--fructose 6-phosphate 1-phosphotransferase subunit alpha"	NA	-0.607393430836764	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
Niben261Chr11g0740001.1	receptor-like protein kinase HAIKU2"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
Niben261Chr11g0747013.1	Poly [ADP-ribose] polymerase"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
Niben261Chr11g0778009.1	Unknown protein"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
Niben261Chr11g0792006.1	Interferon-related developmental regulator 1"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	-0.693238821706638
Niben261Chr11g0832002.1	double-stranded RNA-binding protein 1-like"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
Niben261Chr11g0841010.1	Chr4:12696651-12698036 FORWARD LENGTH=241"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
Niben261Chr11g0867032.1	28 kDa ribonucleoprotein. chloroplastic"	NA	0.770380548795028	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1.18151669031841	NA	0.616734516571589	1.9378450616923
Niben261Chr11g0892024.1	Seryl-tRNA synthetase"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.786039660202468
